17:22:48;62568;36.1;99.5;261;254;0.0;0;68.0;1;-0.10000000000000142;0.09999999999999432;-1.0;1.0;0.0;0;0;
17:22:50;62570;36.1;99.0;261;255;0.0;0;70.0;2;0.0;-0.25;0.0;0.5;0.0;0;0;
17:22:51;62571;36.0;99.6;261;253;0.0;0;71.0;1;-0.10000000000000142;0.5999999999999943;0.0;-2.0;0.0;0;0;
17:22:52;62572;36.0;99.5;260;253;0.0;0;72.0;1;0.0;-0.09999999999999432;-1.0;0.0;0.0;0;0;
17:22:54;62574;36.0;99.6;261;254;0.0;0;74.0;2;0.0;0.04999999999999716;0.5;0.5;0.0;0;0;
17:22:55;62575;35.9;99.8;262;254;0.0;0;75.0;1;-0.10000000000000142;0.20000000000000284;1.0;0.0;0.0;0;0;
17:22:56;62576;35.8;99.9;259;254;0.0;0;76.0;1;-0.10000000000000142;0.10000000000000853;-3.0;0.0;0.0;0;0;
17:22:58;62578;35.8;99.7;260;253;0.0;0;78.0;2;0.0;-0.10000000000000142;0.5;-0.5;0.0;0;0;
17:22:59;62579;35.7;99.9;262;254;0.0;0;79.0;1;-0.09999999999999432;0.20000000000000284;2.0;1.0;0.0;0;0;
17:23:00;62580;35.7;99.9;260;253;0.0;0;80.0;1;0.0;0.0;-2.0;-1.0;0.0;0;0;
17:23:01;62581;35.6;99.8;261;254;0.0;0;81.0;1;-0.10000000000000142;-0.10000000000000853;1.0;1.0;0.0;0;0;
17:23:03;62583;35.6;100.0;260;254;0.0;0;83.0;2;0.0;0.10000000000000142;-0.5;0.0;0.0;0;0;
17:23:04;62584;35.5;100.0;260;254;0.0;0;84.0;1;-0.10000000000000142;0.0;0.0;0.0;0.0;0;0;
18:50:48;67848;27.7;99.9;261;252;0.0;0;5348.0;5264;-0.0014817629179331307;-1.899696048632111e-05;0.00018996960486322188;-0.00037993920972644377;0.0;0;0;
18:50:49;67849;27.6;98.8;261;252;0.0;0;5349.0;1;-0.09999999999999787;-1.1000000000000085;0.0;0.0;0.0;0;0;
18:50:51;67851;27.6;98.1;260;253;0.0;0;5351.0;2;0.0;-0.3500000000000014;-0.5;0.5;0.0;0;0;
18:50:52;67852;27.7;97.5;262;252;0.0;0;5352.0;1;0.09999999999999787;-0.5999999999999943;2.0;-1.0;0.0;0;0;
18:50:53;67853;27.6;96.8;262;252;0.0;0;5353.0;1;-0.09999999999999787;-0.7000000000000028;0.0;0.0;0.0;0;0;
18:50:54;67854;27.6;96.7;261;252;0.0;0;5354.0;1;0.0;-0.09999999999999432;-1.0;0.0;0.0;0;0;
18:50:56;67856;27.7;96.1;259;252;0.0;0;5356.0;2;0.049999999999998934;-0.30000000000000426;-1.0;0.0;0.0;0;0;
18:50:57;67857;27.6;96.1;261;253;0.0;0;5357.0;1;-0.09999999999999787;0.0;2.0;1.0;0.0;0;0;
18:50:58;67858;27.6;96.1;261;253;0.0;0;5358.0;1;0.0;0.0;0.0;0.0;0.0;0;0;
18:51:00;67860;27.7;96.5;260;254;0.0;0;5360.0;2;0.049999999999998934;0.20000000000000284;-0.5;0.5;0.0;0;0;
18:51:01;67861;27.6;96.6;262;253;0.0;0;5361.0;1;-0.09999999999999787;0.09999999999999432;2.0;-1.0;0.0;0;0;
18:51:02;67862;27.7;96.4;261;253;0.0;0;5362.0;1;0.09999999999999787;-0.19999999999998863;-1.0;0.0;0.0;0;0;
18:51:03;67863;27.7;96.6;262;254;0.0;0;5363.0;1;0.0;0.19999999999998863;1.0;1.0;0.0;0;0;
18:51:05;67865;27.7;96.4;261;252;0.0;0;5365.0;2;0.0;-0.09999999999999432;-0.5;-1.0;0.0;0;0;
18:51:06;67866;27.7;96.5;259;253;0.0;0;5366.0;1;0.0;0.09999999999999432;-2.0;1.0;0.0;0;0;
18:51:07;67867;27.7;96.5;261;253;0.0;0;5367.0;1;0.0;0.0;2.0;0.0;0.0;0;0;
18:51:09;67869;27.7;96.5;260;253;0.0;0;5369.0;2;0.0;0.0;-0.5;0.0;0.0;0;0;
18:51:10;67870;27.7;96.5;260;251;0.0;0;5370.0;1;0.0;0.0;0.0;-2.0;0.0;0;0;
18:51:11;67871;27.9;96.2;262;253;0.0;0;5371.0;1;0.1999999999999993;-0.29999999999999716;2.0;2.0;0.0;0;0;
18:51:12;67872;27.7;96.5;262;253;0.0;0;5372.0;1;-0.1999999999999993;0.29999999999999716;0.0;0.0;0.0;0;0;
18:51:14;67874;27.7;96.6;261;254;0.0;0;5374.0;2;0.0;0.04999999999999716;-0.5;0.5;0.0;0;0;
18:51:15;67875;27.7;96.8;260;253;0.0;0;5375.0;1;0.0;0.20000000000000284;-1.0;-1.0;0.0;0;0;
18:51:16;67876;27.8;96.7;260;253;0.0;0;5376.0;1;0.10000000000000142;-0.09999999999999432;0.0;0.0;0.0;0;0;
18:51:18;67878;27.7;96.4;261;253;0.0;0;5378.0;2;-0.05000000000000071;-0.14999999999999858;0.5;0.0;0.0;0;0;
18:51:19;67879;27.6;96.8;261;252;0.0;0;5379.0;1;-0.09999999999999787;0.3999999999999915;0.0;-1.0;0.0;0;0;
18:51:20;67880;27.7;96.8;261;253;0.0;0;5380.0;1;0.09999999999999787;0.0;0.0;1.0;0.0;0;0;
18:51:21;67881;27.8;96.5;261;252;0.0;0;5381.0;1;0.10000000000000142;-0.29999999999999716;0.0;-1.0;0.0;0;0;
18:51:23;67883;27.8;97.3;261;253;0.0;0;5383.0;2;0.0;0.3999999999999986;0.0;0.5;0.0;0;0;
18:51:24;67884;27.7;97.0;261;253;0.0;0;5384.0;1;-0.10000000000000142;-0.29999999999999716;0.0;0.0;0.0;0;0;
18:51:25;67885;27.7;97.1;262;253;0.0;0;5385.0;1;0.0;0.09999999999999432;1.0;0.0;0.0;0;0;
18:51:27;67887;27.8;97.0;261;252;0.0;0;5387.0;2;0.05000000000000071;-0.04999999999999716;-0.5;-0.5;0.0;0;0;
18:51:28;67888;27.8;97.2;262;252;0.0;0;5388.0;1;0.0;0.20000000000000284;1.0;0.0;0.0;0;0;
18:51:29;67889;27.8;97.3;261;254;0.0;0;5389.0;1;0.0;0.09999999999999432;-1.0;2.0;0.0;0;0;
18:51:30;67890;27.8;97.2;262;254;0.0;0;5390.0;1;0.0;-0.09999999999999432;1.0;0.0;0.0;0;0;
18:51:32;67892;27.8;96.8;260;253;0.0;0;5392.0;2;0.0;-0.20000000000000284;-1.0;-0.5;0.0;0;0;
18:51:33;67893;27.8;97.1;260;252;0.0;0;5393.0;1;0.0;0.29999999999999716;0.0;-1.0;0.0;0;0;
18:51:34;67894;27.9;96.9;260;253;0.0;0;5394.0;1;0.09999999999999787;-0.19999999999998863;0.0;1.0;0.0;0;0;
18:51:35;67895;27.8;96.9;259;254;0.0;0;5395.0;1;-0.09999999999999787;0.0;-1.0;1.0;0.0;0;0;
18:51:37;67897;27.8;97.2;261;253;0.0;0;5397.0;2;0.0;0.14999999999999858;1.0;-0.5;0.0;0;0;
18:51:38;67898;27.8;97.0;260;254;0.0;0;5398.0;1;0.0;-0.20000000000000284;-1.0;1.0;0.0;0;0;
18:51:39;67899;27.8;96.9;260;253;0.0;0;5399.0;1;0.0;-0.09999999999999432;0.0;-1.0;0.0;0;0;
18:51:41;67901;27.7;96.8;262;252;0.0;0;5401.0;2;-0.05000000000000071;-0.05000000000000426;1.0;-0.5;0.0;0;0;
18:51:42;67902;27.8;96.7;261;253;0.0;0;5402.0;1;0.10000000000000142;-0.09999999999999432;-1.0;1.0;0.0;0;0;
18:51:43;67903;27.8;96.6;261;253;0.0;0;5403.0;1;0.0;-0.10000000000000853;0.0;0.0;0.0;0;0;
18:51:44;67904;27.8;96.5;261;253;0.0;0;5404.0;1;0.0;-0.09999999999999432;0.0;0.0;0.0;0;0;
18:51:46;67906;27.9;96.5;261;253;0.0;0;5406.0;2;0.049999999999998934;0.0;0.0;0.0;0.0;0;0;
18:51:47;67907;28.0;95.7;261;253;0.0;0;5407.0;1;0.10000000000000142;-0.7999999999999972;0.0;0.0;0.0;0;0;
18:51:48;67908;27.7;95.7;261;254;0.0;0;5408.0;1;-0.3000000000000007;0.0;0.0;1.0;0.0;0;0;
18:51:49;67909;27.7;96.0;261;252;0.0;0;5409.0;1;0.0;0.29999999999999716;0.0;-2.0;0.0;0;0;
18:51:51;67911;27.8;96.1;261;253;0.0;0;5411.0;2;0.05000000000000071;0.04999999999999716;0.0;0.5;0.0;0;0;
18:51:52;67912;27.7;96.1;261;254;0.0;0;5412.0;1;-0.10000000000000142;0.0;0.0;1.0;0.0;0;0;
18:51:53;67913;27.7;96.3;261;252;0.0;0;5413.0;1;0.0;0.20000000000000284;0.0;-2.0;0.0;0;0;
18:51:55;67915;27.8;95.8;261;253;0.0;0;5415.0;2;0.05000000000000071;-0.25;0.0;0.5;0.0;0;0;
18:51:56;67916;27.7;96.1;260;252;0.0;0;5416.0;1;-0.10000000000000142;0.29999999999999716;-1.0;-1.0;0.0;0;0;
18:51:57;67917;27.8;96.2;260;252;0.0;0;5417.0;1;0.10000000000000142;0.10000000000000853;0.0;0.0;0.0;0;0;
18:51:58;67918;27.8;96.1;262;253;0.0;0;5418.0;1;0.0;-0.10000000000000853;2.0;1.0;0.0;0;0;
18:52:00;67920;27.8;96.1;261;253;0.0;0;5420.0;2;0.0;0.0;-0.5;0.0;0.0;0;0;
18:52:01;67921;27.8;95.9;260;253;0.0;0;5421.0;1;0.0;-0.19999999999998863;-1.0;0.0;0.0;0;0;
18:52:02;67922;27.8;95.5;261;253;0.0;0;5422.0;1;0.0;-0.4000000000000057;1.0;0.0;0.0;0;0;
18:52:04;67924;27.8;95.9;261;253;0.0;0;5424.0;2;0.0;0.20000000000000284;0.0;0.0;0.0;0;0;
18:52:05;67925;27.8;95.2;262;252;0.0;0;5425.0;1;0.0;-0.7000000000000028;1.0;-1.0;0.0;0;0;
18:52:06;67926;27.8;95.8;261;253;0.0;0;5426.0;1;0.0;0.5999999999999943;-1.0;1.0;0.0;0;0;
18:52:07;67927;27.7;95.7;263;252;0.0;0;5427.0;1;-0.10000000000000142;-0.09999999999999432;2.0;-1.0;0.0;0;0;
18:52:09;67929;27.9;95.9;262;252;0.0;0;5429.0;2;0.09999999999999964;0.10000000000000142;-0.5;0.0;0.0;0;0;
18:52:10;67930;27.8;95.4;259;253;0.0;0;5430.0;1;-0.09999999999999787;-0.5;-3.0;1.0;0.0;0;0;
18:52:11;67931;27.7;95.7;260;254;0.0;0;5431.0;1;-0.10000000000000142;0.29999999999999716;1.0;1.0;0.0;0;0;
18:52:13;67933;27.8;95.7;260;253;0.0;0;5433.0;2;0.05000000000000071;0.0;0.0;-0.5;0.0;0;0;
18:52:14;67934;27.8;95.8;261;253;0.0;0;5434.0;1;0.0;0.09999999999999432;1.0;0.0;0.0;0;0;
18:52:15;67935;27.7;95.9;260;252;0.0;0;5435.0;1;-0.10000000000000142;0.10000000000000853;-1.0;-1.0;0.0;0;0;
18:52:16;67936;27.7;95.7;261;253;0.0;0;5436.0;1;0.0;-0.20000000000000284;1.0;1.0;0.0;0;0;
18:52:18;67938;27.8;95.9;262;253;0.0;0;5438.0;2;0.05000000000000071;0.10000000000000142;0.5;0.0;0.0;0;0;
18:52:19;67939;27.7;95.9;261;253;0.0;0;5439.0;1;-0.10000000000000142;0.0;-1.0;0.0;0.0;0;0;
18:52:20;67940;27.7;95.4;260;253;0.0;0;5440.0;1;0.0;-0.5;-1.0;0.0;0.0;0;0;
18:52:21;67941;27.7;95.8;262;252;0.0;0;5441.0;1;0.0;0.3999999999999915;2.0;-1.0;0.0;0;0;
18:52:23;67943;27.7;95.7;261;253;0.0;0;5443.0;2;0.0;-0.04999999999999716;-0.5;0.5;0.0;0;0;
18:52:24;67944;27.7;95.2;261;253;0.0;0;5444.0;1;0.0;-0.5;0.0;0.0;0.0;0;0;
18:52:25;67945;27.7;95.7;261;252;0.0;0;5445.0;1;0.0;0.5;0.0;-1.0;0.0;0;0;
18:52:27;67947;27.8;95.7;262;253;0.0;0;5447.0;2;0.05000000000000071;0.0;0.5;0.5;0.0;0;0;
18:52:28;67948;27.7;95.8;262;253;0.0;0;5448.0;1;-0.10000000000000142;0.09999999999999432;0.0;0.0;0.0;0;0;
18:52:29;67949;27.7;95.3;260;252;0.0;0;5449.0;1;0.0;-0.5;-2.0;-1.0;0.0;0;0;
18:52:30;67950;27.7;95.3;261;252;0.0;0;5450.0;1;0.0;0.0;1.0;0.0;0.0;0;0;
18:52:32;67952;27.7;95.5;262;252;0.0;0;5452.0;2;0.0;0.10000000000000142;0.5;0.0;0.0;0;0;
18:52:33;67953;27.8;95.8;261;253;0.0;0;5453.0;1;0.10000000000000142;0.29999999999999716;-1.0;1.0;0.0;0;0;
18:52:34;67954;27.6;96.0;261;253;0.0;0;5454.0;1;-0.1999999999999993;0.20000000000000284;0.0;0.0;0.0;0;0;
18:52:36;67956;27.7;95.6;261;252;0.0;0;5456.0;2;0.049999999999998934;-0.20000000000000284;0.0;-0.5;0.0;0;0;
18:52:37;67957;27.8;95.9;260;253;0.0;0;5457.0;1;0.10000000000000142;0.30000000000001137;-1.0;1.0;0.0;0;0;
18:52:38;67958;27.8;96.1;261;252;0.0;0;5458.0;1;0.0;0.19999999999998863;1.0;-1.0;0.0;0;0;
18:52:39;67959;27.8;96.1;259;253;0.0;0;5459.0;1;0.0;0.0;-2.0;1.0;0.0;0;0;
18:52:41;67961;27.7;96.2;261;253;0.0;0;5461.0;2;-0.05000000000000071;0.05000000000000426;1.0;0.0;0.0;0;0;
18:52:42;67962;27.8;96.1;259;251;0.0;0;5462.0;1;0.10000000000000142;-0.10000000000000853;-2.0;-2.0;0.0;0;0;
18:52:43;67963;27.7;95.6;260;252;0.0;0;5463.0;1;-0.10000000000000142;-0.5;1.0;1.0;0.0;0;0;
18:52:45;67965;27.7;96.1;261;252;0.0;0;5465.0;2;0.0;0.25;0.5;0.0;0.0;0;0;
18:52:46;67966;27.7;95.9;261;253;0.0;0;5466.0;1;0.0;-0.19999999999998863;0.0;1.0;0.0;0;0;
18:52:47;67967;27.7;95.5;260;252;0.0;0;5467.0;1;0.0;-0.4000000000000057;-1.0;-1.0;0.0;0;0;
18:52:48;67968;27.6;95.6;260;253;0.0;0;5468.0;1;-0.09999999999999787;0.09999999999999432;0.0;1.0;0.0;0;0;
18:52:50;67970;27.8;95.8;260;253;0.0;0;5470.0;2;0.09999999999999964;0.10000000000000142;0.0;0.0;0.0;0;0;
18:52:51;67971;27.7;95.8;261;252;0.0;0;5471.0;1;-0.10000000000000142;0.0;1.0;-1.0;0.0;0;0;
18:52:52;67972;27.9;95.5;260;253;0.0;0;5472.0;1;0.1999999999999993;-0.29999999999999716;-1.0;1.0;0.0;0;0;
18:52:53;67973;27.7;95.7;262;252;0.0;0;5473.0;1;-0.1999999999999993;0.20000000000000284;2.0;-1.0;0.0;0;0;
18:52:55;67975;27.6;95.5;261;254;0.0;0;5475.0;2;-0.049999999999998934;-0.10000000000000142;-0.5;1.0;0.0;0;0;
18:52:56;67976;27.7;96.0;261;253;0.0;0;5476.0;1;0.09999999999999787;0.5;0.0;-1.0;0.0;0;0;
18:52:57;67977;27.8;95.8;260;253;0.0;0;5477.0;1;0.10000000000000142;-0.20000000000000284;-1.0;0.0;0.0;0;0;
18:52:59;67979;27.7;95.7;263;252;0.0;0;5479.0;2;-0.05000000000000071;-0.04999999999999716;1.5;-0.5;0.0;0;0;
18:53:00;67980;27.8;95.7;260;253;0.0;0;5480.0;1;0.10000000000000142;0.0;-3.0;1.0;0.0;0;0;
18:53:01;67981;27.8;96.0;261;252;0.0;0;5481.0;1;0.0;0.29999999999999716;1.0;-1.0;0.0;0;0;
18:53:02;67982;27.8;96.2;261;253;0.0;0;5482.0;1;0.0;0.20000000000000284;0.0;1.0;0.0;0;0;
18:53:04;67984;27.7;95.7;262;253;0.0;0;5484.0;2;-0.05000000000000071;-0.25;0.5;0.0;0.0;0;0;
18:53:05;67985;27.9;96.2;261;252;0.0;0;5485.0;1;0.1999999999999993;0.5;-1.0;-1.0;0.0;0;0;
18:53:06;67986;27.8;96.2;261;252;0.0;0;5486.0;1;-0.09999999999999787;0.0;0.0;0.0;0.0;0;0;
18:53:08;67988;27.7;96.0;260;253;0.0;0;5488.0;2;-0.05000000000000071;-0.10000000000000142;-0.5;0.5;0.0;0;0;
18:53:09;67989;27.8;95.8;261;252;0.0;0;5489.0;1;0.10000000000000142;-0.20000000000000284;1.0;-1.0;0.0;0;0;
18:53:10;67990;27.7;96.0;260;254;0.0;0;5490.0;1;-0.10000000000000142;0.20000000000000284;-1.0;2.0;0.0;0;0;
18:53:11;67991;27.7;96.1;262;253;0.0;0;5491.0;1;0.0;0.09999999999999432;2.0;-1.0;0.0;0;0;
18:53:13;67993;27.8;96.2;261;252;0.0;0;5493.0;2;0.05000000000000071;0.05000000000000426;-0.5;-0.5;0.0;0;0;
18:53:14;67994;27.7;96.1;260;252;0.0;0;5494.0;1;-0.10000000000000142;-0.10000000000000853;-1.0;0.0;0.0;0;0;
18:53:15;67995;27.8;96.1;261;254;0.0;0;5495.0;1;0.10000000000000142;0.0;1.0;2.0;0.0;0;0;
18:53:16;67996;27.8;96.2;261;253;0.0;0;5496.0;1;0.0;0.10000000000000853;0.0;-1.0;0.0;0;0;
18:53:18;67998;27.7;95.8;261;254;0.0;0;5498.0;2;-0.05000000000000071;-0.20000000000000284;0.0;0.5;0.0;0;0;
18:53:19;67999;27.7;96.4;261;252;0.0;0;5499.0;1;0.0;0.6000000000000085;0.0;-2.0;0.0;0;0;
18:53:20;68000;27.7;96.1;262;253;0.0;0;5500.0;1;0.0;-0.30000000000001137;1.0;1.0;0.0;0;0;
18:53:22;68002;27.8;96.5;261;253;0.0;0;5502.0;2;0.05000000000000071;0.20000000000000284;-0.5;0.0;0.0;0;0;
18:53:23;68003;27.7;96.5;262;253;0.0;0;5503.0;1;-0.10000000000000142;0.0;1.0;0.0;0.0;0;0;
18:53:24;68004;27.7;96.6;261;252;0.0;0;5504.0;1;0.0;0.09999999999999432;-1.0;-1.0;0.0;0;0;
18:53:25;68005;27.8;96.6;261;253;0.0;0;5505.0;1;0.10000000000000142;0.0;0.0;1.0;0.0;0;0;
18:53:27;68007;27.8;96.5;260;253;0.0;0;5507.0;2;0.0;-0.04999999999999716;-0.5;0.0;0.0;0;0;
18:53:28;68008;27.8;96.5;261;252;0.0;0;5508.0;1;0.0;0.0;1.0;-1.0;0.0;0;0;
18:53:29;68009;27.7;96.5;260;253;0.0;0;5509.0;1;-0.10000000000000142;0.0;-1.0;1.0;0.0;0;0;
18:53:31;68011;27.8;96.6;261;252;0.0;0;5511.0;2;0.05000000000000071;0.04999999999999716;0.5;-0.5;0.0;0;0;
18:53:32;68012;27.8;96.4;262;253;0.0;0;5512.0;1;0.0;-0.19999999999998863;1.0;1.0;0.0;0;0;
18:53:33;68013;27.8;96.4;260;252;0.0;0;5513.0;1;0.0;0.0;-2.0;-1.0;0.0;0;0;
18:53:34;68014;27.8;96.3;262;253;0.0;0;5514.0;1;0.0;-0.10000000000000853;2.0;1.0;0.0;0;0;
18:53:36;68016;27.7;96.1;261;252;0.0;0;5516.0;2;-0.05000000000000071;-0.10000000000000142;-0.5;-0.5;0.0;0;0;
18:53:37;68017;27.7;95.7;261;254;0.0;0;5517.0;1;0.0;-0.3999999999999915;0.0;2.0;0.0;0;0;
18:53:38;68018;27.8;95.5;260;253;0.0;0;5518.0;1;0.10000000000000142;-0.20000000000000284;-1.0;-1.0;0.0;0;0;
18:53:39;68019;27.8;95.9;261;252;0.0;0;5519.0;1;0.0;0.4000000000000057;1.0;-1.0;0.0;0;0;
18:53:41;68021;27.8;95.9;261;252;0.0;0;5521.0;2;0.0;0.0;0.0;0.0;0.0;0;0;
18:53:42;68022;27.8;95.8;259;253;0.0;0;5522.0;1;0.0;-0.10000000000000853;-2.0;1.0;0.0;0;0;
18:53:43;68023;27.8;95.8;261;252;0.0;0;5523.0;1;0.0;0.0;2.0;-1.0;0.0;0;0;
18:53:45;68025;27.8;95.8;262;252;0.0;0;5525.0;2;0.0;0.0;0.5;0.0;0.0;0;0;
18:53:46;68026;27.7;95.6;263;253;0.0;0;5526.0;1;-0.10000000000000142;-0.20000000000000284;1.0;1.0;0.0;0;0;
18:53:47;68027;27.7;95.5;260;254;0.0;0;5527.0;1;0.0;-0.09999999999999432;-3.0;1.0;0.0;0;0;
18:53:48;68028;27.8;95.4;260;252;0.0;0;5528.0;1;0.10000000000000142;-0.09999999999999432;0.0;-2.0;0.0;0;0;
18:53:50;68030;27.7;95.5;261;253;0.0;0;5530.0;2;-0.05000000000000071;0.04999999999999716;0.5;0.5;0.0;0;0;
18:53:51;68031;27.7;95.5;261;254;0.0;0;5531.0;1;0.0;0.0;0.0;1.0;0.0;0;0;
18:53:52;68032;27.7;95.5;261;253;0.0;0;5532.0;1;0.0;0.0;0.0;-1.0;0.0;0;0;
