05-09-2024;23:15:03;25.3;92.0;264;263;0.0;1;0;2800;65;0;
05-09-2024;23:15:05;26.7;92.0;264;264;0.0;1;0;2902;65;0;
05-09-2024;23:15:06;27.1;92.0;263;262;0.0;1;0;2894;65;0;
05-09-2024;23:15:07;26.5;92.0;265;264;0.0;1;0;2798;65;0;
05-09-2024;23:15:08;25.5;92.0;263;262;0.0;1;0;2742;65;0;
05-09-2024;23:15:09;25.5;92.0;265;264;0.0;1;0;2733;65;0;
05-09-2024;23:15:10;26.5;92.0;263;261;0.0;1;0;2898;65;0;
05-09-2024;23:15:12;27.1;92.0;264;264;0.0;1;0;2895;65;0;
05-09-2024;23:15:13;26.9;92.0;263;262;0.0;1;0;2880;65;0;
05-09-2024;23:15:14;25.5;92.0;263;264;0.0;1;0;2695;65;0;
05-09-2024;23:15:15;25.0;92.0;263;262;0.0;1;0;2744;65;0;
05-09-2024;23:15:16;25.1;92.0;264;264;0.0;1;0;2896;65;0;
05-09-2024;23:15:17;26.0;92.0;264;262;0.0;1;0;2909;65;0;
05-09-2024;23:15:18;26.9;92.0;264;264;0.0;1;0;2901;65;0;
05-09-2024;23:15:20;26.7;92.0;263;261;0.0;1;0;2889;65;0;
05-09-2024;23:15:21;25.5;92.0;264;264;0.0;1;0;2765;65;0;
05-09-2024;23:15:22;25.4;92.0;264;262;0.0;1;0;2784;65;0;
05-09-2024;23:15:23;25.7;92.0;263;265;0.0;1;0;2888;65;0;
05-09-2024;23:15:24;26.8;92.0;265;261;0.0;1;0;2899;65;0;
05-09-2024;23:15:25;27.0;92.0;263;265;0.0;1;0;2890;65;0;
05-09-2024;23:15:27;26.5;92.0;263;263;0.0;1;0;2817;64;0;
05-09-2024;23:15:28;25.5;92.0;264;264;0.0;1;0;2703;65;0;
05-09-2024;23:15:29;25.2;92.0;262;263;0.0;1;0;2800;65;0;
05-09-2024;23:15:30;25.4;92.0;264;264;0.0;0;0;2899;65;0;
05-09-2024;23:15:31;26.5;92.0;263;262;0.0;0;0;2903;65;0;
05-09-2024;23:15:32;27.0;92.0;264;264;0.0;0;0;2901;65;1;
05-09-2024;23:15:33;26.4;92.0;440;1173;0.9;0;0;2881;65;1;
05-09-2024;23:15:35;27.8;92.0;442;1177;0.9;0;0;2719;65;1;
05-09-2024;23:15:36;26.9;92.0;441;1176;0.9;0;0;459;19;1;
05-09-2024;23:15:37;27.1;92.0;440;1173;0.9;0;0;1296;48;1;
05-09-2024;23:15:38;27.6;92.0;440;1175;0.9;0;0;1373;48;1;
05-09-2024;23:15:39;26.4;92.0;440;1173;0.9;0;0;1407;48;1;
05-09-2024;23:15:40;26.5;92.0;264;264;0.0;0;0;1310;48;0;
05-09-2024;23:15:42;27.0;92.0;263;263;0.0;0;0;1447;48;0;
05-09-2024;23:15:43;25.8;92.0;264;265;0.0;0;0;1093;18;0;
05-09-2024;23:15:44;25.0;92.0;264;261;0.0;0;0;2737;65;0;
05-09-2024;23:15:45;25.5;92.0;263;264;0.0;0;0;2835;65;0;
05-09-2024;23:15:46;26.7;92.0;264;262;0.0;0;0;2906;65;0;
05-09-2024;23:15:47;26.7;92.0;265;265;0.0;0;0;2894;65;0;
05-09-2024;23:15:48;25.3;92.0;263;261;0.0;0;0;2841;64;0;
05-09-2024;23:15:50;25.6;92.0;263;264;0.0;0;0;2726;65;0;
05-09-2024;23:15:51;26.4;92.0;263;261;0.0;0;0;2903;65;0;
05-09-2024;23:15:53;26.4;92.0;262;261;0.0;0;0;2888;65;0;
05-09-2024;23:15:54;27.2;92.0;264;265;0.0;0;0;2888;65;0;
05-09-2024;23:15:55;26.0;92.0;263;262;0.0;0;0;2845;65;0;
05-09-2024;23:15:56;25.2;92.0;263;264;0.0;0;0;2682;65;0;
05-09-2024;23:15:58;25.0;92.0;262;262;0.0;0;0;2853;65;0;
05-09-2024;23:15:59;25.8;92.0;264;264;0.0;0;0;2903;65;0;
05-09-2024;23:16:01;25.0;92.0;264;265;0.0;0;0;2894;65;0;
05-09-2024;23:16:02;26.0;92.0;263;262;0.0;0;0;2894;65;0;
05-09-2024;23:16:03;27.0;92.0;265;264;0.0;0;0;2898;66;0;
05-09-2024;23:16:04;26.8;92.0;263;262;0.0;0;0;2892;65;0;
05-09-2024;23:16:06;26.2;92.0;263;264;0.0;0;0;2733;65;0;
05-09-2024;23:16:07;25.0;92.0;263;263;0.0;0;0;2764;65;0;
05-09-2024;23:16:08;25.5;92.0;262;263;0.0;0;0;2836;65;0;
05-09-2024;23:16:09;26.9;92.0;263;263;0.0;0;0;2909;65;0;
05-09-2024;23:16:10;26.8;92.0;263;263;0.0;0;0;2901;65;0;
05-09-2024;23:16:11;25.4;92.0;262;264;0.0;0;0;2812;64;0;
05-09-2024;23:16:13;25.1;92.0;263;262;0.0;0;0;2748;65;0;
05-09-2024;23:16:14;25.0;92.0;265;265;0.0;0;0;2905;65;0;
05-09-2024;23:16:15;25.8;92.0;262;262;0.0;0;0;2909;65;0;
05-09-2024;23:16:17;25.0;92.0;263;264;0.0;0;0;2893;65;0;
05-09-2024;23:16:18;25.0;92.0;263;264;0.0;0;0;2893;65;0;
05-09-2024;23:16:19;26.2;92.0;263;263;0.0;0;0;2907;65;0;
05-09-2024;23:16:21;27.0;92.0;263;264;0.0;0;0;2904;65;0;
05-09-2024;23:16:22;26.3;92.0;263;263;0.0;0;0;2888;64;0;
05-09-2024;23:16:23;25.4;92.0;264;265;0.0;0;0;2734;65;0;
05-09-2024;23:16:24;25.1;92.0;264;261;0.0;0;0;2808;65;0;
05-09-2024;23:16:25;26.5;92.0;264;265;0.0;0;0;2898;65;0;
05-09-2024;23:16:26;27.0;92.0;262;263;0.0;0;0;2904;65;0;
05-09-2024;23:16:29;26.4;92.0;262;262;0.0;0;0;2775;65;0;
05-09-2024;23:16:30;26.8;92.0;262;264;0.0;0;0;2775;65;0;
05-09-2024;23:16:31;25.9;92.0;263;262;0.0;0;0;2829;65;0;
05-09-2024;23:16:33;26.9;92.0;264;263;0.0;0;0;2873;65;0;
05-09-2024;23:16:34;25.8;92.0;264;263;0.0;0;0;2873;65;0;
05-09-2024;23:16:35;24.9;92.0;263;264;0.0;0;0;2748;65;0;
05-09-2024;23:16:37;25.0;92.0;264;262;0.0;0;0;2860;65;0;
05-09-2024;23:16:38;26.5;92.0;264;265;0.0;0;0;2903;65;0;
05-09-2024;23:16:39;26.8;92.0;263;262;0.0;0;0;2904;65;0;
05-09-2024;23:16:40;25.8;92.0;263;265;0.0;0;0;2861;64;0;
05-09-2024;23:16:41;24.9;92.0;263;262;0.0;0;0;2793;65;0;
05-09-2024;23:16:42;25.3;92.0;263;265;0.0;0;0;2854;65;0;
05-09-2024;23:16:44;26.8;92.0;264;263;0.0;0;0;2911;65;0;
05-09-2024;23:16:45;26.9;92.0;263;263;0.0;0;0;2898;65;0;
05-09-2024;23:16:46;26.2;92.0;263;263;0.0;0;0;2788;65;0;
05-09-2024;23:16:47;25.0;92.0;263;263;0.0;0;0;2744;65;0;
05-09-2024;23:16:48;25.1;92.0;264;264;0.0;0;0;2820;65;0;
05-09-2024;23:16:50;24.7;92.0;262;263;0.0;0;0;2901;65;0;
05-09-2024;23:16:52;24.9;92.0;263;262;0.0;0;0;2901;65;0;
05-09-2024;23:16:53;26.1;92.0;263;265;0.0;0;0;2911;65;0;
05-09-2024;23:16:54;26.9;92.0;263;261;0.0;0;0;2910;65;0;
05-09-2024;23:16:56;26.7;92.0;264;261;0.0;0;0;2807;65;0;
05-09-2024;23:16:57;26.9;92.0;263;265;0.0;0;0;2807;65;0;
05-09-2024;23:16:58;26.4;92.0;263;261;0.0;0;0;2758;65;0;
05-09-2024;23:17:00;25.3;92.0;264;264;0.0;0;0;2720;65;0;
05-09-2024;23:17:01;25.2;92.0;263;262;0.0;0;0;2822;65;0;
05-09-2024;23:17:02;25.5;92.0;264;263;0.0;0;0;2898;65;0;
05-09-2024;23:17:03;27.0;92.0;263;262;0.0;0;0;2903;65;0;
05-09-2024;23:17:04;26.8;92.0;265;264;0.0;0;0;2898;65;0;
05-09-2024;23:17:05;25.9;92.0;263;261;0.0;0;0;2815;64;0;
05-09-2024;23:17:07;25.2;92.0;263;265;0.0;0;0;2697;65;0;
05-09-2024;23:17:08;25.1;92.0;263;261;0.0;0;0;2893;65;0;
05-09-2024;23:17:10;25.0;92.0;263;262;0.0;0;0;2909;65;0;
05-09-2024;23:17:11;25.4;92.0;264;263;0.0;0;0;2909;65;0;
05-09-2024;23:17:12;26.4;92.0;264;262;0.0;0;0;2907;65;0;
05-09-2024;23:17:13;27.0;92.0;264;264;0.0;0;0;2899;65;0;
05-09-2024;23:17:15;26.8;92.0;263;262;0.0;0;0;2880;65;0;
05-09-2024;23:17:16;25.9;92.0;263;264;0.0;0;0;2726;65;0;
05-09-2024;23:17:17;25.2;92.0;264;261;0.0;0;0;2756;65;0;
05-09-2024;23:17:18;25.1;92.0;264;264;0.0;0;0;2848;65;0;
05-09-2024;23:17:19;26.2;92.0;264;262;0.0;0;0;2907;65;0;
05-09-2024;23:17:20;26.9;92.0;264;265;0.0;0;0;2897;65;0;
05-09-2024;23:17:21;26.9;92.0;262;261;0.0;0;0;2885;65;0;
05-09-2024;23:17:24;26.7;92.0;264;261;0.0;0;0;2779;65;0;
05-09-2024;23:17:26;25.7;92.0;263;262;0.0;0;0;2758;65;0;
05-09-2024;23:17:27;26.7;92.0;265;265;0.0;0;0;2758;65;0;
05-09-2024;23:17:28;26.8;92.0;263;262;0.0;0;0;2899;65;0;
05-09-2024;23:17:29;26.0;92.0;263;265;0.0;0;0;2776;65;0;
05-09-2024;23:17:31;25.2;92.0;263;262;0.0;0;0;2784;65;0;
05-09-2024;23:17:32;25.0;92.0;264;265;0.0;0;0;2827;65;0;
05-09-2024;23:17:33;26.1;92.0;263;264;0.0;0;0;2907;65;0;
05-09-2024;23:17:34;27.0;92.0;263;263;0.0;0;0;2901;65;0;
05-09-2024;23:17:35;27.2;92.0;263;264;0.0;0;0;2886;65;0;
05-09-2024;23:17:36;26.2;92.0;263;263;0.0;0;0;2771;65;0;
05-09-2024;23:17:38;24.8;92.0;263;265;0.0;0;0;2681;65;0;
05-09-2024;23:17:39;25.0;92.0;261;263;0.0;0;0;2806;65;0;
05-09-2024;23:17:40;25.8;92.0;265;265;0.0;0;0;2906;65;0;
05-09-2024;23:17:41;26.9;92.0;264;262;0.0;0;0;2910;65;0;
05-09-2024;23:17:42;26.7;92.0;264;265;0.0;0;0;2894;65;0;
05-09-2024;23:17:43;25.4;92.0;262;262;0.0;0;0;2809;64;0;
05-09-2024;23:17:44;25.0;92.0;263;264;0.0;0;0;2725;65;0;
05-09-2024;23:17:46;25.2;92.0;263;262;0.0;0;0;2905;65;0;
05-09-2024;23:17:47;26.7;92.0;264;264;0.0;0;0;2908;65;0;
05-09-2024;23:17:48;27.0;92.0;263;264;0.0;0;0;2905;65;0;
05-09-2024;23:17:49;26.3;92.0;265;263;0.0;0;0;2827;64;0;
05-09-2024;23:17:50;25.0;92.0;265;263;0.0;0;0;2732;65;0;
05-09-2024;23:17:51;25.1;92.0;264;262;0.0;0;0;2776;65;0;
05-09-2024;23:17:52;25.9;92.0;264;264;0.0;0;0;2898;65;0;
05-09-2024;23:17:54;26.7;92.0;264;262;0.0;0;0;2898;65;0;
05-09-2024;23:17:55;27.3;92.0;264;264;0.0;0;0;2886;65;0;
05-09-2024;23:17:57;26.7;92.0;263;263;0.0;0;0;2670;65;0;
05-09-2024;23:17:58;27.1;92.0;263;264;0.0;0;0;2670;65;0;
05-09-2024;23:17:59;26.1;92.0;264;261;0.0;0;0;2755;65;0;
05-09-2024;23:18:01;24.9;92.0;264;265;0.0;0;0;2710;65;0;
05-09-2024;23:18:02;25.4;92.0;262;263;0.0;0;0;2826;65;0;
05-09-2024;23:18:03;26.9;92.0;264;264;0.0;0;0;2899;65;0;
05-09-2024;23:18:04;26.8;92.0;262;262;0.0;0;0;2900;65;0;
05-09-2024;23:18:05;25.2;92.0;264;263;0.0;0;0;2791;64;0;
05-09-2024;23:18:06;24.9;92.0;264;263;0.0;0;0;2776;65;0;
05-09-2024;23:18:07;25.9;92.0;263;261;0.0;0;0;2909;65;0;
05-09-2024;23:18:09;27.3;92.0;263;265;0.0;0;0;2902;65;0;
05-09-2024;23:18:10;26.3;92.0;263;262;0.0;0;0;2895;65;0;
05-09-2024;23:18:13;26.5;92.0;264;264;0.0;0;0;2801;65;0;
05-09-2024;23:18:14;26.9;92.0;262;262;0.0;0;0;2801;65;0;
05-09-2024;23:18:15;25.5;92.0;262;264;0.0;0;0;2789;65;0;
05-09-2024;23:18:17;24.9;92.0;264;262;0.0;0;0;2786;65;0;
05-09-2024;23:18:18;25.4;92.0;265;265;0.0;0;0;2900;65;0;
05-09-2024;23:18:19;26.9;92.0;262;261;0.0;0;0;2907;65;0;
05-09-2024;23:18:20;26.7;92.0;264;264;0.0;0;0;2890;65;0;
05-09-2024;23:18:21;25.0;92.0;264;262;0.0;0;0;2868;64;0;
05-09-2024;23:18:22;25.1;92.0;264;263;0.0;0;0;2718;65;0;
05-09-2024;23:18:23;26.4;92.0;264;263;0.0;0;0;2906;65;0;
05-09-2024;23:18:25;27.0;92.0;265;263;0.0;0;0;2899;65;0;
05-09-2024;23:18:26;25.6;92.0;262;263;0.0;0;0;2878;64;0;
05-09-2024;23:18:27;24.9;92.0;264;264;0.0;0;0;2707;65;0;
05-09-2024;23:18:28;25.7;92.0;264;263;0.0;0;0;2897;65;0;
05-09-2024;23:18:29;27.2;92.0;262;264;0.0;0;0;2908;65;0;
05-09-2024;23:18:32;26.9;92.0;263;264;0.0;0;0;2773;64;0;
05-09-2024;23:18:33;27.0;92.0;261;262;0.0;0;0;2773;64;0;
05-09-2024;23:18:34;25.4;92.0;263;263;0.0;0;0;2720;65;0;
05-09-2024;23:18:35;24.7;92.0;263;264;0.0;0;0;2760;65;0;
05-09-2024;23:18:36;25.7;92.0;261;261;0.0;0;0;2896;65;0;
05-09-2024;23:18:37;26.8;92.0;264;264;0.0;0;0;2909;65;0;
05-09-2024;23:18:38;26.4;92.0;263;262;0.0;0;0;2904;65;0;
05-09-2024;23:18:40;25.0;92.0;264;264;0.0;0;0;2770;65;0;
05-09-2024;23:18:41;24.8;92.0;263;262;0.0;0;0;2815;65;0;
05-09-2024;23:18:43;24.7;92.0;262;262;0.0;0;0;2907;65;0;
05-09-2024;23:18:44;26.0;92.0;264;264;0.0;0;0;2907;65;0;
05-09-2024;23:18:45;26.9;92.0;263;262;0.0;0;0;2907;65;0;
05-09-2024;23:18:46;26.2;92.0;264;264;0.0;0;0;2907;65;0;
05-09-2024;23:18:48;24.9;92.0;264;263;0.0;0;0;2907;65;0;
05-09-2024;23:18:49;24.8;92.0;265;262;0.0;0;0;2907;65;0;
05-09-2024;23:18:50;26.3;92.0;263;263;0.0;0;0;2907;65;0;
05-09-2024;23:18:51;27.1;92.0;264;263;0.0;0;0;2907;65;0;
05-09-2024;23:18:52;26.1;92.0;263;263;0.0;0;0;2907;65;0;
05-09-2024;23:18:53;25.0;92.0;263;261;0.0;0;0;2907;65;0;
05-09-2024;23:18:55;25.0;92.0;264;265;0.0;0;0;2907;65;0;
05-09-2024;23:18:56;26.5;92.0;262;262;0.0;0;0;2907;65;0;
05-09-2024;23:18:57;26.9;92.0;264;265;0.0;0;0;2907;65;0;
05-09-2024;23:18:58;25.3;92.0;263;261;0.0;0;0;2907;65;0;
05-09-2024;23:18:59;24.6;92.0;263;265;0.0;0;0;2907;65;0;
05-09-2024;23:19:00;25.9;92.0;264;261;0.0;0;0;2907;65;0;
05-09-2024;23:19:01;27.0;92.0;264;265;0.0;0;0;2907;65;0;
05-09-2024;23:19:03;26.0;92.0;261;261;0.0;0;0;2907;65;0;
05-09-2024;23:19:04;24.9;92.0;263;264;0.0;0;0;2907;65;0;
05-09-2024;23:19:05;25.2;92.0;262;262;0.0;0;0;2907;65;0;
05-09-2024;23:19:06;26.8;92.0;263;264;0.0;0;0;2907;65;0;
05-09-2024;23:19:08;26.3;92.0;265;264;0.0;0;0;2907;65;0;
05-09-2024;23:19:10;27.0;92.0;263;261;0.0;0;0;2907;65;0;
05-09-2024;23:19:11;25.9;92.0;264;265;0.0;0;0;2907;65;0;
05-09-2024;23:19:12;24.9;92.0;263;263;0.0;0;0;2907;65;0;
05-09-2024;23:19:13;25.2;92.0;262;263;0.0;0;0;2907;65;0;
05-09-2024;23:19:14;26.8;92.0;263;263;0.0;0;0;2907;65;0;
05-09-2024;23:19:15;26.8;92.0;263;263;0.0;0;0;2907;65;0;
05-09-2024;23:19:18;27.0;92.0;262;263;0.0;0;0;2907;65;0;
05-09-2024;23:19:19;26.0;92.0;264;264;0.0;0;0;2907;65;0;
05-09-2024;23:19:20;25.1;92.0;261;262;0.0;0;0;2907;65;0;
05-09-2024;23:19:21;24.9;92.0;265;265;0.0;0;0;2907;65;0;
05-09-2024;23:19:23;24.8;92.0;262;265;0.0;0;0;2907;65;0;
05-09-2024;23:19:24;25.7;92.0;263;261;0.0;0;0;2907;65;0;
05-09-2024;23:19:26;27.0;92.0;263;264;0.0;0;0;2907;65;0;
05-09-2024;23:19:27;25.8;92.0;264;264;0.0;0;0;2907;65;0;
05-09-2024;23:19:28;24.7;92.0;263;263;0.0;0;0;2907;65;0;
05-09-2024;23:19:29;25.2;92.0;264;263;0.0;0;0;2907;65;0;
05-09-2024;23:19:30;26.4;92.0;264;261;0.0;0;0;2907;65;0;
05-09-2024;23:19:31;27.0;92.0;264;265;0.0;0;0;2907;65;0;
05-09-2024;23:19:32;25.7;92.0;264;262;0.0;0;0;2907;65;0;
05-09-2024;23:19:34;24.6;92.0;265;263;0.0;0;0;2907;65;0;
05-09-2024;23:19:35;24.7;92.0;264;262;0.0;0;0;2907;65;0;
05-09-2024;23:19:36;26.2;92.0;263;264;0.0;0;0;2907;65;0;
05-09-2024;23:19:37;26.7;92.0;263;261;0.0;0;0;2907;65;0;
05-09-2024;23:19:38;25.6;92.0;264;264;0.0;0;0;2907;65;0;
05-09-2024;23:19:39;24.7;92.0;264;262;0.0;0;0;2907;65;0;
05-09-2024;23:19:41;25.4;92.0;265;265;0.0;0;0;2907;65;0;
05-09-2024;23:19:42;27.1;92.0;263;262;0.0;0;0;2907;65;0;
05-09-2024;23:19:43;26.5;92.0;263;265;0.0;0;0;2907;65;0;
05-09-2024;23:19:44;25.1;92.0;263;263;0.0;0;0;2907;65;0;
05-09-2024;23:19:45;25.2;92.0;264;265;0.0;0;0;2907;65;0;
05-09-2024;23:19:47;24.9;92.0;263;263;0.0;0;0;2907;65;0;
05-09-2024;23:19:50;24.4;92.0;263;262;0.0;0;0;2907;65;0;
05-09-2024;23:19:51;25.4;92.0;263;264;0.0;0;0;2907;65;0;
05-09-2024;23:19:52;26.9;92.0;263;263;0.0;0;0;2907;65;0;
05-09-2024;23:19:53;26.1;92.0;262;264;0.0;0;0;2907;65;0;
05-09-2024;23:19:54;24.8;92.0;262;262;0.0;0;0;2907;65;0;
05-09-2024;23:19:55;24.9;92.0;263;265;0.0;0;0;2907;65;0;
05-09-2024;23:19:57;26.4;92.0;263;263;0.0;0;0;2907;65;0;
05-09-2024;23:19:58;27.0;92.0;263;263;0.0;0;0;2907;65;0;
05-09-2024;23:19:59;25.8;92.0;262;262;0.0;0;0;2907;65;0;
05-09-2024;23:20:00;24.7;92.0;264;264;0.0;0;0;2907;65;0;
05-09-2024;23:20:01;25.2;92.0;263;263;0.0;0;0;2907;65;0;
05-09-2024;23:20:02;26.5;92.0;263;263;0.0;0;0;2907;65;0;
05-09-2024;23:20:05;26.2;92.0;264;263;0.0;0;0;2907;65;0;
05-09-2024;23:20:06;26.8;92.0;262;263;0.0;0;0;2907;65;0;
05-09-2024;23:20:07;26.0;92.0;264;264;0.0;0;0;2907;65;0;
05-09-2024;23:20:08;25.0;92.0;263;262;0.0;0;0;2907;65;0;
05-09-2024;23:20:09;24.9;92.0;264;265;0.0;0;0;2907;65;0;
05-09-2024;23:20:10;26.1;92.0;264;263;0.0;0;0;2907;65;0;
05-09-2024;23:20:12;27.1;92.0;265;264;0.0;0;0;2907;65;0;
05-09-2024;23:20:13;26.5;92.0;264;262;0.0;0;0;2907;65;0;
05-09-2024;23:20:14;25.0;92.0;264;263;0.0;0;0;2907;65;0;
05-09-2024;23:20:15;24.4;92.0;264;264;0.0;0;0;2907;65;0;
05-09-2024;23:20:16;25.3;92.0;265;263;0.0;0;0;2907;65;0;
05-09-2024;23:20:17;26.8;92.0;264;264;0.0;0;0;2907;65;0;
05-09-2024;23:20:20;26.0;92.0;263;263;0.0;0;0;2907;65;0;
05-09-2024;23:20:22;24.9;92.0;264;263;0.0;0;0;2907;65;0;
05-09-2024;23:20:23;26.2;92.0;262;262;0.0;0;0;2907;65;0;
05-09-2024;23:20:24;26.9;92.0;263;264;0.0;0;0;2907;65;0;
05-09-2024;23:20:25;26.0;92.0;263;262;0.0;0;0;2907;65;0;
05-09-2024;23:20:26;25.1;92.0;265;265;0.0;0;0;2907;65;0;
05-09-2024;23:20:28;24.8;92.0;264;262;0.0;0;0;2907;65;0;
05-09-2024;23:20:29;25.7;92.0;265;265;0.0;0;0;2907;65;0;
05-09-2024;23:20:30;26.8;92.0;263;262;0.0;0;0;2907;65;0;
05-09-2024;23:20:31;26.5;92.0;264;264;0.0;0;0;2907;65;0;
05-09-2024;23:20:32;25.2;92.0;265;263;0.0;0;0;2907;65;0;
05-09-2024;23:20:33;24.6;92.0;264;262;0.0;0;0;2907;65;0;
05-09-2024;23:20:35;24.8;92.0;263;264;0.0;0;0;2907;65;0;
05-09-2024;23:20:36;26.3;92.0;261;262;0.0;0;0;2907;65;0;
05-09-2024;23:20:37;27.1;92.0;265;264;0.0;0;0;2907;65;0;
05-09-2024;23:20:38;26.4;92.0;263;262;0.0;0;0;2907;65;0;
05-09-2024;23:20:39;25.5;92.0;265;264;0.0;0;0;2907;65;0;
05-09-2024;23:20:40;24.5;92.0;264;262;0.0;0;0;2907;65;0;
05-09-2024;23:20:41;24.8;92.0;264;264;0.0;0;0;2907;65;0;
05-09-2024;23:20:43;26.4;92.0;263;262;0.0;0;0;2907;65;0;
05-09-2024;23:20:44;27.1;92.0;264;264;0.0;0;0;2907;65;0;
05-09-2024;23:20:45;25.6;92.0;264;261;0.0;0;0;2907;65;0;
05-09-2024;23:20:47;26.2;92.0;263;262;0.0;0;0;2907;65;0;
05-09-2024;23:20:48;25.1;92.0;264;264;0.0;0;0;2907;65;0;
05-09-2024;23:20:49;24.9;92.0;262;263;0.0;0;0;2907;65;0;
05-09-2024;23:20:51;26.3;92.0;262;264;0.0;0;0;2907;65;0;
05-09-2024;23:20:52;26.9;92.0;264;263;0.0;0;0;2907;65;0;
05-09-2024;23:20:53;25.9;92.0;263;261;0.0;0;0;2907;65;0;
05-09-2024;23:20:54;24.7;92.0;264;264;0.0;0;0;2907;65;0;
05-09-2024;23:20:55;24.7;92.0;263;263;0.0;0;0;2907;65;0;
05-09-2024;23:20:56;26.5;92.0;264;263;0.0;0;0;2907;65;0;
05-09-2024;23:20:58;26.4;92.0;264;263;0.0;0;0;2907;65;0;
05-09-2024;23:20:59;25.3;92.0;263;264;0.0;0;0;2907;65;0;
05-09-2024;23:21:00;24.5;92.0;263;262;0.0;0;0;2907;65;0;
05-09-2024;23:21:01;25.0;92.0;265;264;0.0;0;0;2907;65;0;
05-09-2024;23:21:02;26.5;92.0;263;261;0.0;0;0;2907;65;0;
05-09-2024;23:21:03;26.7;92.0;264;265;0.0;0;0;2907;65;0;
05-09-2024;23:21:04;25.7;92.0;262;262;0.0;0;0;2907;65;0;
05-09-2024;23:21:06;24.9;92.0;264;264;0.0;0;0;2907;65;0;
05-09-2024;23:21:07;25.0;92.0;264;263;0.0;0;0;2907;65;0;
05-09-2024;23:21:08;26.2;92.0;264;264;0.0;0;0;2907;65;0;
05-09-2024;23:21:09;27.0;92.0;262;261;0.0;0;0;2907;65;0;
05-09-2024;23:21:10;26.0;92.0;264;265;0.0;0;0;2907;65;0;
05-09-2024;23:21:11;24.7;92.0;264;261;0.0;0;0;2907;65;0;
05-09-2024;23:21:13;24.6;92.0;263;263;0.0;0;0;2907;65;0;
05-09-2024;23:21:14;25.9;92.0;262;261;0.0;0;0;2907;65;0;
05-09-2024;23:21:16;24.8;92.0;264;261;0.0;0;0;2907;65;0;
05-09-2024;23:21:17;26.5;92.0;262;264;0.0;0;0;2907;65;0;
05-09-2024;23:21:18;27.2;92.0;262;263;0.0;0;0;2907;65;0;
05-09-2024;23:21:19;25.7;92.0;264;263;0.0;0;0;2907;65;0;
05-09-2024;23:21:21;24.9;92.0;263;263;0.0;0;0;2907;65;0;
05-09-2024;23:21:22;25.0;92.0;264;262;0.0;0;0;2907;65;0;
05-09-2024;23:21:23;26.3;92.0;264;265;0.0;0;0;2907;65;0;
05-09-2024;23:21:24;26.5;92.0;264;261;0.0;0;0;2907;65;0;
05-09-2024;23:21:25;25.2;92.0;263;265;0.0;0;0;2907;65;0;
05-09-2024;23:21:26;24.5;92.0;263;262;0.0;0;0;2907;65;0;
05-09-2024;23:21:27;25.7;92.0;263;264;0.0;0;0;2907;65;0;
05-09-2024;23:21:29;26.8;92.0;265;262;0.0;0;0;2907;65;0;
05-09-2024;23:21:30;26.3;92.0;265;263;0.0;0;0;2907;65;0;
05-09-2024;23:21:31;25.0;92.0;264;262;0.0;0;0;2907;65;0;
05-09-2024;23:21:32;24.7;92.0;262;263;0.0;0;0;2907;65;0;
05-09-2024;23:21:33;26.2;92.0;264;263;0.0;0;0;2907;65;0;
05-09-2024;23:21:34;26.9;92.0;263;264;0.0;0;0;2907;65;0;
